TripID,MonitorID,PurposeCode,PurposeJP,PurposeENG,DepartureTime,ArrivalTime,TripDurationSec,ODDistanceM,LatitudeO,LongitudeO,DistrictCodeO,DistrictNameO,Zone4codeO,Zone4nameO,Zone5codeO,Zone5nameO,LatitudeD,LongitudeD,DistrictCodeD,DistrictNameD,Zone4codeD,Zone4nameD,Zone5codeD,Zone5nameD,Age,Gender,Male,HomeLocation,MainModeCode,MainModeJP,MainModeENG,ChoiceTime,ModeAvailableCar,DistanceCar,TimeCar,ModeAvailableTrain,TimeTrain,FareTrain,DepartureStation,ArrivalStation,NumberChanges,AccessDistanceTrain,AccessTimeTrain,EgressDistanceTrain,EgressTimeTrain,TotalTimeTrain,ModeAvailableBike,DistanceBike,TimeBike,ModeAvailableWalk,DistanceWalk,TimeWalk,ModeAvailableBus,DistanceBus,TimeBus,FareBus,AcessDistanceBus,AccessTimeBus,EgressDistanceBus,EgressTimeBus,TotalTimeBus
255745,yd019,500,買い物,Shopping,2009/11/02 18:13:45,2009/11/02 18:36:17,1352,2261.1074218396,35.48851671,139.6359194,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.50401993,139.6520877,101,鶴見区,1000120,馬場１,100012001,馬場三丁目,0,女,0,神奈川県横浜市神奈川区,100,自動車,Car,10.5,1,5051,10.5,1,16,230,白楽,大口,1,1108,13.8,1758,21.9,51.7,1,2878,14.4,1,2878,35.7,0,0,0,0,0,0,0,0,0
255359,yd002,100,出勤,Commute,2009/10/30 06:03:17,2009/10/30 06:49:09,2752,27751.093908424,35.45007526,139.621017,103,西区,1002004,西戸部,100200401,西戸部町,35.44391697,139.3147087,212,厚木市,2120601,森の里東,212060102,青山１,44,男,1,神奈川県横浜市西区,100,自動車,Car,72.3,1,37342,72.3,1,63,580,戸部,愛甲石田,2,972,11.6,4864,62.6,137.2,1,32756,163.8,1,32756,411.2,0,0,0,0,0,0,0,0,0
255598,yd025,600,食事,Meal,2009/11/01 13:06:35,2009/11/01 13:19:15,760,425.885415925839,35.44292992,139.6495074,104,中区,1003003,山下,100300301,山下町,35.44335909,139.644835,104,中区,1003003,山下,100300301,山下町,39,女,0,神奈川県横浜市栄区,420,徒歩,Walk,5.9,1,605,4.4,0,0,0,0,0,0,0,0,0,0,0,1,493,2.5,1,493,5.9,1,0.3,2,210,137,2.1,168,2.5,6.6
255794,yd004,700,娯楽,Leisure,2009/11/03 13:05:28,2009/11/03 13:41:13,2145,19662.8678277411,35.4426456,139.5266248,116,泉区,1009326,岡津北,100932606,緑園四丁目,35.51890617,139.7225869,131,川崎区,1300106,桜本,130010601,桜本１丁目,36,男,1,神奈川県横浜市泉区,100,自動車,Car,50.9,1,28020,50.9,1,48,700,緑園都市,浜川崎,3,847,9.7,1578,19.7,77.4,1,22927,114.6,1,22927,283.7,0,0,0,0,0,0,0,0,0
257465,yd002,200,帰宅,Return Home,2009/11/21 11:22:27,2009/11/21 11:36:23,836,690.899656907055,35.45752646,139.6266068,103,西区,1002002,みなとみらい,100200207,みなとみらい四丁目,35.45229615,139.6224869,103,西区,1002003,紅葉ヶ丘,100200303,伊勢町,44,男,1,神奈川県横浜市西区,100,自動車,Car,8.9,1,2005,8.9,1,15,330,高島町,戸部,1,670,8.1,734,8.8,31.9,1,857,4.3,1,857,10.3,1,0.3,2,210,70,1.1,290,4.4,7.5
256268,yd010,100,出勤,Commute,2009/11/09 06:48:22,2009/11/09 09:13:16,8694,36175.9415154656,35.25797551,139.6614057,201,横須賀市,2010404,衣笠栄,201040402,衣笠栄２丁目,35.42615536,139.3199176,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,36,男,1,神奈川県横須賀市,100,自動車,Car,98.2,1,48287,98.2,1,85,1140,衣笠,愛甲石田,3,439,5.5,2846,35.8,126.3,1,42212,211.1,1,42212,525.3,0,0,0,0,0,0,0,0,0
257463,yd007,600,食事,Meal,2009/11/21 11:13:01,2009/11/21 12:00:27,2846,1802.8828099693,35.42643972,139.6515083,104,中区,1003016,本郷,100301605,本郷町,35.44252756,139.6490085,104,中区,1003003,山下,100300301,山下町,53,男,1,神奈川県横浜市中区,410,自転車,Bicycle,10.9,1,3221,14.9,1,22,350,山手,日本大通り,1,637,7.5,847,10.1,39.6,1,2171,10.9,1,2171,26.6,1,2.94,13,210,315,4.7,245,3.7,21.4
256970,yd022,200,帰宅,Return Home,2009/11/16 19:09:42,2009/11/16 19:16:58,436,573.345970217719,35.40158634,139.5345587,110,戸塚区,1009018,戸塚,100901802,戸塚町Ｂ,35.40666641,139.5356477,110,戸塚区,1009029,矢部,100902901,矢部町Ａ,37,男,1,神奈川県横浜市戸塚区,420,徒歩,Walk,9.6,1,782,4.4,0,0,0,0,0,0,0,0,0,0,0,1,763,3.8,1,763,9.6,0,0,0,0,0,0,0,0,0
255334,yd008,200,帰宅,Return Home,2009/10/29 19:11:13,2009/10/29 19:31:01,1188,1016.93889789345,35.42971735,139.6616954,104,中区,1003010,本牧,100301003,本牧町Ａ,35.42529705,139.6518678,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,6.9,1,1730,10,1,24,340,元町・中華街,山手,1,2132,26.7,792,10,60.7,1,1385,6.9,1,1385,18.1,1,0.48,3,210,435,6.5,450,6.8,16.3
256557,yd009,100,出勤,Commute,2009/11/12 08:48:27,2009/11/12 09:08:11,1184,1696.2916352172,35.43802687,139.6451354,104,中区,1003017,山手,100301702,石川町,35.45250002,139.6392078,104,中区,1003002,関内,100300217,新港二丁目,29,男,1,神奈川県横浜市中区,500,自動車,Car,8.7,1,2364,8.7,1,23,390,石川町,みなとみらい,1,416,5,1157,13.8,41.8,1,2144,10.7,1,2144,25.7,0,0,0,0,0,0,0,0,0
256635,yd014,100,出勤,Commute,2009/11/13 07:56:32,2009/11/13 09:03:37,4025,15863.1523774205,35.45900702,139.6160871,103,西区,1002005,平沼,100200504,平沼二丁目,35.5987072,139.6517498,,,,,,,0,男,1,神奈川県横浜市西区,200,鉄道,Rail,62.2,1,21959,42.3,1,41,380,平沼橋,等々力,2,118,1.4,1651,19.8,62.2,1,18622,93.1,1,18622,231,1,9.46,43,210,325,4.9,115,1.7,49.6
256826,yd005,800,散歩･回遊,Leisure Walk,2009/11/15 13:48:15,2009/11/15 15:09:57,4902,9940.53328060697,35.58366536,139.6662766,133,中原区,1300304,丸子,130030408,上丸子八幡町Ｂ,35.67008621,139.6944881,,,,,,,28,男,1,神奈川県横浜市戸塚区,410,自転車,Bicycle,58.3,1,16722,36.3,1,37,580,多摩川,代々木八幡,2,885,11.1,702,8.5,56.6,1,11665,58.3,1,11665,144,0,0,0,0,0,0,0,0,0
256488,yd024,400,業務,Work,2009/11/11 10:47:02,2009/11/11 11:01:54,892,571.776404475051,35.44458751,139.6359784,104,中区,1003002,関内,100300216,港町,35.44909898,139.6390092,104,中区,1003002,関内,100300206,北仲通,40,男,1,神奈川県川崎市多摩区,420,徒歩,Walk,8.4,1,730,4.2,1,12,210,桜木町,馬車道,0,862,10.3,328,4,26.3,1,699,3.5,1,699,8.4,1,0.74,1,210,154,2.3,275,4.1,7.4
257650,yd028,600,食事,Meal,2009/11/23 16:31:54,2009/11/23 17:22:04,3010,7010.03115106072,35.46046617,139.5418758,112,旭区,1005105,万騎が原,100510501,南本宿町Ａ,35.4627719470311,139.619236,103,西区,1002005,平沼,100200503,平沼一丁目,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,36.8,1,9566,18.5,1,14,190,二俣川,横浜,0,1285,16.7,500,6.1,36.8,1,8384,41.9,1,8384,103,0,0,0,0,0,0,0,0,0
257146,yd025,400,業務,Work,2009/11/18 13:05:57,2009/11/18 14:37:13,5476,90.3849313689566,35.44407788,139.6368474,104,中区,1003002,関内,100300216,港町,35.44331615,139.6364987,104,中区,1003018,寿,100301801,万代町,39,女,0,神奈川県横浜市栄区,200,鉄道,Rail,30.4,1,920,2.9,1,15,340,馬車道,関内,1,877,10.5,406,4.9,30.4,1,96,0.5,1,96,1.2,1,0.28,2,210,273,4.1,131,2,8.1
255827,yd020,200,帰宅,Return Home,2009/11/03 20:00:10,2009/11/03 20:12:05,715,3090.48546899181,35.48387651,139.6018177,102,神奈川区,1001026,片倉１,100102602,片倉町Ｂ,35.48870988,139.6354366,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,0,女,0,神奈川県横浜市神奈川区,100,自動車,Car,17.1,1,5567,17.1,1,26,350,片倉町,白楽,1,832,9.6,1186,14.3,49.9,1,3575,17.9,1,3575,44,0,0,0,0,0,0,0,0,0
255785,yd001,200,帰宅,Return Home,2009/11/03 11:04:10,2009/11/03 12:52:41,6511,3382.24276778066,35.44340735,139.6481073,104,中区,1003003,山下,100300301,山下町,35.46658694,139.6239192,103,西区,1002001,高島,100200102,高島二丁目,41,男,1,神奈川県横浜市中区,200,鉄道,Rail,18.5,1,4333,14.4,1,6,200,日本大通り,横浜,0,722,8.7,319,3.8,18.5,1,3837,19.2,1,3837,46,0,0,0,0,0,0,0,0,0
256646,yd013,100,出勤,Commute,2009/11/13 10:33:32,2009/11/13 10:51:08,1056,1554.1924366848,35.46564817,139.6194292,103,西区,1002006,北幸,100200601,南幸一丁目,35.457269,139.6331674,103,西区,1002002,みなとみらい,100200206,みなとみらい三丁目,0,女,0,神奈川県横浜市西区,410,自転車,Bicycle,10.2,1,2781,12,1,1,180,横浜,新高島,0,315,3.8,934,11.2,16,1,2031,10.2,1,2031,24.3,0,0,0,0,0,0,0,0,0
256896,yd012,100,出勤,Commute,2009/11/16 08:12:58,2009/11/16 09:20:34,4056,27396.8982713875,35.4599888,139.6151376,103,西区,1002008,岡野,100200801,西平沼町,35.42246999,139.3161947,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,46,男,1,神奈川県横浜市西区,100,自動車,Car,71,1,36518,71,1,54,450,平沼橋,愛甲石田,2,176,2.1,3454,43.6,99.7,1,32322,161.6,1,32322,403.7,0,0,0,0,0,0,0,0,0
257060,yd020,500,買い物,Shopping,2009/11/17 17:57:56,2009/11/17 18:53:29,3333,7948.52596736185,35.57215874,139.6578598,133,中原区,1300303,市の坪,130030303,市ノ坪,35.60734932,139.7343886,,,,,,,0,女,0,神奈川県横浜市神奈川区,200,鉄道,Rail,34.1,1,14688,33.1,1,17,190,武蔵小杉,下神明,1,512,6.8,837,10.3,34.1,1,9159,45.8,1,9159,114.7,0,0,0,0,0,0,0,0,0
255406,yd008,200,帰宅,Return Home,2009/10/30 15:57:34,2009/10/30 16:36:34,2340,1881.56945072042,35.44005996,139.6455485,104,中区,1003003,山下,100300301,山下町,35.42970665,139.6619797,104,中区,1003010,本牧,100301003,本牧町Ａ,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,11.3,1,2345,9,1,2,180,日本大通り,元町・中華街,0,981,11.8,2179,26.3,40.1,1,2264,11.3,1,2264,26.9,1,2.12,10,210,85,1.3,233,3.5,14.8
256143,yd017,800,散歩･回遊,Leisure Walk,2009/11/07 13:08:43,2009/11/07 13:22:41,838,757.487015901298,35.43564498,139.6483863,104,中区,1003017,山手,100301703,山手町,35.43510859,139.64005,104,中区,1003017,山手,100301703,山手町,47,男,1,神奈川県横浜市中区,420,徒歩,Walk,13,1,1154,7.3,1,13,330,石川町,伊勢佐木長者町,1,969,11.7,999,12.7,37.4,1,1068,5.3,1,1068,13,0,0,0,0,0,0,0,0,0
256262,yd017,999,その他,Other,2009/11/09 06:10:02,2009/11/09 06:14:21,259,585.784241132952,35.43554849,139.648617,104,中区,1003017,山手,100301703,山手町,35.43827891,139.6430862,104,中区,1003017,山手,100301702,石川町,47,男,1,神奈川県横浜市中区,100,自動車,Car,12.6,1,4061,12.6,0,0,0,0,0,0,983,11.8,220,2.7,0,1,793,4,1,793,9.5,1,0.29,2,210,260,3.9,95,1.4,7.3
255746,yd018,500,買い物,Shopping,2009/11/02 18:13:51,2009/11/02 18:24:52,661,2174.4267824255,35.48816805,139.6361179,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.50282896,139.652018,101,鶴見区,1000119,東寺尾,100011901,東寺尾一丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,9.8,1,4678,9.8,1,16,230,白楽,大口,1,1053,13.1,1645,20.2,49.3,1,2738,13.7,1,2738,33.6,0,0,0,0,0,0,0,0,0
257638,yd012,500,買い物,Shopping,2009/11/23 14:44:22,2009/11/23 15:38:19,3237,12825.8116431677,35.45953814,139.6147353,103,西区,1002008,岡野,100200801,西平沼町,35.52260756,139.7333747,131,川崎区,1300102,塩浜,130010202,池上新町３丁目,46,男,1,神奈川県横浜市西区,100,自動車,Car,33.5,1,19275,33.5,1,26,370,平沼橋,川崎大師,2,294,3.6,1920,23.3,52.9,1,13664,68.3,1,13664,169,0,0,0,0,0,0,0,0,0
257035,yd013,500,買い物,Shopping,2009/11/17 09:26:49,2009/11/17 09:57:42,1853,1432.99946670252,35.45942544,139.6144563,103,西区,1002008,岡野,100200801,西平沼町,35.45842768,139.5986796,106,保土ケ谷区,1005013,星川,100501304,川辺町,0,女,0,神奈川県横浜市西区,100,自動車,Car,7.9,1,2036,7.9,0,5,140,平沼橋,星川,0,0,0,0,0,0,1,1670,8.4,1,1670,21,1,1.7,6,210,404,6.1,76,1.1,13.2
255295,yd010,500,買い物,Shopping,2009/10/29 07:52:30,2009/10/29 09:14:10,4900,23649.947261239,35.25627499,139.6728856,201,横須賀市,2010407,公郷,201040703,公郷３丁目,35.46457529,139.6199763,103,西区,1002006,北幸,100200601,南幸一丁目,36,男,1,神奈川県横須賀市,200,鉄道,Rail,69.8,1,32267,62.5,1,50,620,衣笠,横浜,0,1338,16.8,241,3,69.8,1,28735,143.7,1,28735,361.4,0,0,0,0,0,0,0,0,0
255911,yd027,100,出勤,Commute,2009/11/05 07:17:42,2009/11/05 08:19:53,3731,21017.3810855895,35.63064697,139.6798164,,,,,,,35.44462505,139.638446,104,中区,1003002,関内,100300214,尾上町,38,男,1,東京都世田谷区,200,鉄道,Rail,51.5,1,26569,49.2,1,33,420,学芸大学,馬車道,2,599,7.7,909,10.8,51.5,1,23903,119.5,1,23903,295.5,0,0,0,0,0,0,0,0,0
256245,yd027,500,買い物,Shopping,2009/11/08 17:56:40,2009/11/08 18:05:48,548,883.90436207177,35.62243938,139.6817583,,,,,,,35.62806666,139.6748489,,,,,,,38,男,1,東京都世田谷区,410,自転車,Bicycle,5.4,1,1470,8.3,1,21,190,学芸大学,駒沢大学,1,825,10.1,1523,18.1,49.2,1,1081,5.4,1,1081,13.8,0,0,0,0,0,0,0,0,0
256723,yd001,500,買い物,Shopping,2009/11/14 12:47:13,2009/11/14 14:16:55,5382,4498.1120882383,35.43894954,139.6607083,104,中区,1003004,新山下,100300402,新山下二丁目,35.46561604,139.6233559,103,西区,1002001,高島,100200102,高島二丁目,41,男,1,神奈川県横浜市中区,200,鉄道,Rail,26.4,1,5348,15.3,1,7,200,元町・中華街,横浜,0,1343,16.6,233,2.8,26.4,1,5196,26,1,5196,62.6,0,0,0,0,0,0,0,0,0
255603,yd016,200,帰宅,Return Home,2009/11/01 13:27:24,2009/11/01 14:19:55,3151,20365.6643232004,35.53905488,139.7092564,,,,,,,35.42072654,139.537536,110,戸塚区,1009030,上矢部,100903002,名瀬町Ｅ,0,男,1,神奈川県横浜市戸塚区,100,自動車,Car,40.4,1,23629,40.4,1,47,470,六郷土手,緑園都市,2,422,5.1,3431,41.7,93.8,1,22470,112.4,1,22470,280.6,0,0,0,0,0,0,0,0,0
256819,yd008,999,その他,Other,2009/11/15 13:14:43,2009/11/15 14:58:09,6206,20887.1360227984,35.42733555,139.6531177,104,中区,1003016,本郷,100301605,本郷町,35.24053576,139.6776867,201,横須賀市,2010408,大矢部,201040803,大矢部３丁目,0,女,0,神奈川県横浜市中区,100,自動車,Car,56.1,1,31390,56.1,1,47,560,山手,北久里浜,1,861,10.2,1744,21.6,78.8,1,28156,140.8,1,28156,350.6,0,0,0,0,0,0,0,0,0
255863,yd029,400,業務,Work,2009/11/04 12:48:42,2009/11/04 14:13:49,5107,2447.87631320261,35.46620613,139.6206362,103,西区,1002006,北幸,100200601,南幸一丁目,35.48773892,139.6262795,102,神奈川区,1001017,六角橋,100101701,六角橋一丁目,50,女,0,神奈川県横浜市中区,200,鉄道,Rail,11.7,1,3337,9.5,1,5,120,横浜,白楽,0,220,2.7,347,4,11.7,1,2936,14.7,1,2936,36.3,0,0,0,0,0,0,0,0,0
256221,yd018,500,買い物,Shopping,2009/11/08 14:48:51,2009/11/08 15:09:50,1259,992.352066449579,35.48872598,139.6358175,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.47992829,139.6339667,102,神奈川区,1001013,西神奈川,100101303,富家町,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,6.4,1,1497,6.4,1,1,120,白楽,東白楽,0,1139,13.5,716,8.9,23.4,1,1349,6.7,1,1349,16.3,1,0.3,2,210,498,7.5,394,5.9,15.4
257977,yd013,100,出勤,Commute,2009/11/27 09:04:42,2009/11/27 09:26:04,1282,1720.92468105678,35.45956493,139.6142257,103,西区,1002008,岡野,100200801,西平沼町,35.45753717,139.6330655,103,西区,1002002,みなとみらい,100200206,みなとみらい三丁目,0,女,0,神奈川県横浜市西区,410,自転車,Bicycle,11.6,1,2487,12.7,1,18,300,平沼橋,新高島,1,326,3.9,917,11,32.9,1,2319,11.6,1,2319,27.9,0,0,0,0,0,0,0,0,0
257433,yd001,999,その他,Other,2009/11/21 08:17:11,2009/11/21 09:34:23,4632,25975.6208376918,35.48839868,139.6276958,102,神奈川区,1001016,白楽,100101603,白楽,35.70050779,139.7481752,,,,,,,41,男,1,神奈川県横浜市中区,200,鉄道,Rail,61.1,1,30512,58.5,1,55,450,白楽,飯田橋,3,123,1.6,377,4.5,61.1,1,28784,143.9,1,28784,353.1,0,0,0,0,0,0,0,0,0
256256,yd027,600,食事,Meal,2009/11/08 20:47:17,2009/11/08 20:56:16,539,188.866388888461,35.65910526,139.6986294,,,,,,,35.6580699,139.700287,,,,,,,38,男,1,東京都世田谷区,420,徒歩,Walk,3,1,913,3.2,1,1,120,神泉,渋谷,0,610,7.3,190,2.3,10.6,1,253,1.3,1,253,3,0,0,0,0,0,0,0,0,0
256255,yd017,200,帰宅,Return Home,2009/11/08 07:40:01,2009/11/08 07:45:43,342,639.253521252087,35.43777474,139.6418685,104,中区,1003017,山手,100301702,石川町,35.43603664,139.6485955,104,中区,1003017,山手,100301703,山手町,47,男,1,神奈川県横浜市中区,100,自動車,Car,6,1,1166,6,1,1,130,関内,石川町,0,1251,15,1022,12.3,28.3,1,910,4.6,1,910,10.9,1,0.29,2,210,182,2.7,221,3.3,8
255945,yd017,999,その他,Other,2009/11/05 15:54:08,2009/11/05 16:59:27,3919,13719.2158777327,35.32463908,139.6501458,201,横須賀市,2010104,夏島,201010401,夏島町,35.44780615,139.6408653,104,中区,1003002,関内,100300207,本町,47,男,1,神奈川県横浜市中区,100,自動車,Car,39,1,21398,39,1,47,680,野島公園,馬車道,2,4024,49.1,527,6.3,102.4,1,19742,98.7,1,19742,245.1,0,0,0,0,0,0,0,0,0
257257,yd025,400,業務,Work,2009/11/19 12:26:26,2009/11/19 12:30:19,233,290.317475745894,35.44541899,139.6345676,104,中区,1003002,関内,100300216,港町,35.44353603,139.6367884,104,中区,1003002,関内,100300216,港町,39,女,0,神奈川県横浜市栄区,420,徒歩,Walk,4.1,1,298,1.7,1,1,200,桜木町,関内,0,711,8.6,406,4.9,14.5,1,338,1.7,1,338,4.1,1,0.21,3,210,53,0.8,108,1.6,5.4
256816,yd007,999,その他,Other,2009/11/15 13:12:21,2009/11/15 14:58:18,6357,20741.2327078967,35.42581738,139.6512777,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,35.24050896,139.6777189,201,横須賀市,2010408,大矢部,201040803,大矢部３丁目,53,男,1,神奈川県横浜市中区,100,自動車,Car,55.2,1,31262,55.2,1,47,560,山手,北久里浜,1,626,7.1,1741,21.6,75.7,1,27833,139.2,1,27833,347,0,0,0,0,0,0,0,0,0
256472,yd023,100,出勤,Commute,2009/11/11 07:23:12,2009/11/11 08:12:18,2946,10954.0446220897,35.46015507,139.5170976,112,旭区,1005121,東希望ヶ丘,100512101,東希望が丘,35.44431924,139.6364773,104,中区,1003002,関内,100300216,港町,45,男,1,神奈川県横浜市旭区,200,鉄道,Rail,45.6,1,14342,32.9,1,30,400,希望ヶ丘,馬車道,1,397,5.1,883,10.5,45.6,1,12803,64,1,12803,156.7,0,0,0,0,0,0,0,0,0
256342,yd002,200,帰宅,Return Home,2009/11/09 18:44:58,2009/11/09 19:29:26,2668,27525.2907607675,35.44576771,139.3170476,212,厚木市,2120601,森の里東,212060109,愛名緑地Ｂ,35.44999487,139.6209151,103,西区,1002004,西戸部,100200401,西戸部町,44,男,1,神奈川県横浜市西区,100,自動車,Car,69.4,1,36304,69.4,1,65,580,愛甲石田,戸部,2,4969,60.8,956,11.4,137.2,1,31855,159.3,1,31855,393.2,0,0,0,0,0,0,0,0,0
256680,yd008,200,帰宅,Return Home,2009/11/13 20:16:49,2009/11/13 20:37:17,1228,1539.76416840633,35.4387457,139.6457953,104,中区,1003017,山手,100301701,元町,35.42578519,139.6517873,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,9.3,1,2115,11.6,1,3,130,石川町,山手,0,356,4.3,736,9.2,16.5,1,1869,9.3,1,1869,23.4,1,1.1,4,210,180,2.7,397,6,12.7
255897,yd025,600,食事,Meal,2009/11/04 20:59:45,2009/11/04 21:13:43,838,387.806682975573,35.50961497,139.6827185,101,鶴見区,1000115,鶴見,100011505,鶴見中央三丁目Ａ,35.50808616,139.6788669,101,鶴見区,1000115,鶴見,100011503,鶴見中央一丁目,39,女,0,神奈川県横浜市栄区,420,徒歩,Walk,6.5,1,731,3.9,0,0,0,0,0,0,0,0,0,0,0,1,477,2.4,1,477,6.5,1,0.56,2,210,441,6.6,368,5.5,14.1
255859,yd022,300,帰社,Return to Office,2009/11/04 12:28:20,2009/11/04 13:03:54,2134,13405.4422277194,35.37172796,139.5191199,115,栄区,1009217,田谷西,100921702,田谷町Ａ,35.44445874,139.6371156,104,中区,1003002,関内,100300215,真砂町,37,男,1,神奈川県横浜市戸塚区,100,自動車,Car,37.6,1,20777,37.6,1,28,470,大船,馬車道,1,2928,35.8,890,10.6,74.4,1,15519,77.6,1,15519,188.7,0,0,0,0,0,0,0,0,0
257080,yd017,999,その他,Other,2009/11/17 20:28:36,2009/11/17 20:50:00,1284,4767.41880668205,35.43920702,139.6608693,104,中区,1003004,新山下,100300402,新山下二丁目,35.4698271,139.6240157,102,神奈川区,1001021,鶴屋,100102101,台町,47,男,1,神奈川県横浜市中区,100,自動車,Car,20.8,1,6741,20.8,1,10,320,元町・中華街,反町,0,1355,17,875,10.7,37.7,1,5721,28.6,1,5721,69.1,0,0,0,0,0,0,0,0,0
255908,yd021,100,出勤,Commute,2009/11/05 06:55:06,2009/11/05 07:57:00,3714,24238.2524525756,35.33069551,139.4080175,207,茅ヶ崎市,2070503,北口,100301701,元町,35.44419586,139.6363378,104,中区,1003002,関内,100300216,港町,46,男,1,神奈川県茅ヶ崎市,200,鉄道,Rail,51.9,1,30185,52.4,1,41,660,茅ヶ崎,馬車道,1,34,0.5,872,10.4,51.9,1,27482,137.4,1,27482,339.8,0,0,0,0,0,0,0,0,0
256105,yd002,999,その他,Other,2009/11/07 09:13:16,2009/11/07 09:50:06,2210,14385.2284403341,35.44988758,139.620958,103,西区,1002004,西戸部,100200401,西戸部町,35.32049782,139.6208776,108,金沢区,1007027,六浦,100702701,六浦東一丁目,44,男,1,神奈川県横浜市西区,100,自動車,Car,32.9,1,17722,32.9,1,31,270,戸部,六浦,1,990,11.8,1311,15.9,58.7,1,16401,82,1,16401,204.5,0,0,0,0,0,0,0,0,0
255382,yd008,999,その他,Other,2009/10/30 09:53:29,2009/10/30 10:02:32,543,936.230386987914,35.42966905,139.6618187,104,中区,1003010,本牧,100301003,本牧町Ａ,35.42347854,139.6688247,104,中区,1003010,本牧,100301008,本牧原Ａ,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,5.6,1,1313,6.3,1,24,340,元町・中華街,山手,1,2151,27,2777,33.7,84.7,1,1112,5.6,1,1112,13.7,1,0.67,4,210,218,3.3,369,5.5,12.8
255695,yd019,999,その他,Other,2009/11/02 11:01:05,2009/11/02 11:57:09,3364,1621.66260829109,35.48905856,139.6364183,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.48830753,139.6185279,102,神奈川区,1001017,六角橋,100101703,六角橋五丁目,0,女,0,神奈川県横浜市神奈川区,100,自動車,Car,11.7,1,3303,11.7,1,26,430,白楽,岸根公園,2,1106,13.2,1056,12.6,51.8,1,1883,9.4,1,1883,24,0,0,0,0,0,0,0,0,0
255587,yd004,600,食事,Meal,2009/11/01 11:53:18,2009/11/01 13:00:11,4013,34051.5294503585,35.4416693,139.5259488,116,泉区,1009326,岡津北,100932606,緑園四丁目,35.67688825,139.7670794,,,,,,,36,男,1,神奈川県横浜市泉区,100,自動車,Car,77.8,1,43605,77.8,1,73,850,緑園都市,二重橋前,4,643,7.2,847,10.2,90.4,1,37519,187.6,1,37519,463.5,0,0,0,0,0,0,0,0,0
256225,yd022,600,食事,Meal,2009/11/08 15:26:18,2009/11/08 15:41:05,887,416.489780225843,35.46703759,139.5895171,106,保土ケ谷区,1005014,峰岡,100501401,峰岡町,35.46406566,139.5867169,106,保土ケ谷区,1005013,星川,100501305,和田一丁目,37,男,1,神奈川県横浜市戸塚区,420,徒歩,Walk,5.7,1,1040,4.2,0,0,0,0,0,0,973,11.9,828,11.8,0,1,469,2.3,1,469,5.7,1,1.48,5,210,414,6.2,279,4.2,15.4
256588,yd026,500,買い物,Shopping,2009/11/12 17:56:54,2009/11/12 18:06:28,574,2254.38133098248,35.44377752,139.6373892,104,中区,1003002,関内,100300216,港町,35.46075586,139.6237797,103,西区,1002001,高島,100200102,高島二丁目,33,男,1,神奈川県海老名市,200,鉄道,Rail,19.3,1,3565,11,1,5,200,関内,横浜,0,407,4.9,784,9.4,19.3,1,2401,12,1,2401,28.9,1,2.27,14,210,75,1.1,280,4.2,19.3
